batch_id,elapsed_minutes,parameter,predicted,actual,lower_limit,upper_limit,predicted_alert,actual_alert,outcome,ground_truth_scenario,ground_truth_severity
PAR-031,188,process_pressure,1.2147000000000006,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,189,process_pressure,1.2146000000000003,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,190,process_pressure,1.2154,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,191,process_pressure,1.2147,1.27,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,192,process_pressure,1.2034999999999996,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,193,process_pressure,1.2046999999999994,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,194,process_pressure,1.208499999999999,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,195,process_pressure,1.2082999999999993,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,196,process_pressure,1.2063999999999995,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,197,process_pressure,1.2099999999999997,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,198,process_pressure,1.2093999999999996,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,199,process_pressure,1.2028999999999994,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,200,process_pressure,1.2041999999999995,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,201,process_pressure,1.2024999999999995,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,202,process_pressure,1.2023999999999992,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,203,process_pressure,1.2013999999999994,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,204,process_pressure,1.2021,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,205,process_pressure,1.207,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,206,process_pressure,1.2088000000000003,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,207,process_pressure,1.2120999999999997,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,208,process_pressure,1.2083,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,209,process_pressure,1.2051,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,210,process_pressure,1.2051000000000003,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,211,process_pressure,1.2062999999999995,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,212,process_pressure,1.2036999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,213,process_pressure,1.2052000000000005,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,214,process_pressure,1.2068999999999999,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,215,process_pressure,1.2081999999999997,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,216,process_pressure,1.2058999999999993,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,217,process_pressure,1.2077999999999998,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,218,process_pressure,1.2086999999999997,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,219,process_pressure,1.210599999999999,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,220,process_pressure,1.2093999999999994,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,221,process_pressure,1.2073999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,222,process_pressure,1.2075,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,223,process_pressure,1.2113,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,224,process_pressure,1.2050000000000003,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,225,process_pressure,1.2113,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,226,process_pressure,1.2096000000000002,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,227,process_pressure,1.2062000000000004,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,228,process_pressure,1.2038000000000002,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,229,process_pressure,1.2054,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,230,process_pressure,1.203,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,231,process_pressure,1.2041999999999995,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,232,process_pressure,1.1967999999999999,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,233,process_pressure,1.1992000000000005,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,234,process_pressure,1.1980000000000006,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,235,process_pressure,1.2021000000000006,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,236,process_pressure,1.2005000000000003,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,237,process_pressure,1.1995000000000005,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,238,process_pressure,1.2036000000000004,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,239,process_pressure,1.2042000000000006,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,240,process_pressure,1.2074000000000007,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,241,process_pressure,1.2064000000000001,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,242,process_pressure,1.2064999999999995,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,243,process_pressure,1.2117000000000002,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,244,process_pressure,1.2085000000000001,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,245,process_pressure,1.2109,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,246,process_pressure,1.2107,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,247,process_pressure,1.2090000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,248,process_pressure,1.21,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,249,process_pressure,1.2086000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,250,process_pressure,1.2089,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,251,process_pressure,1.2096000000000002,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,252,process_pressure,1.2097000000000002,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,253,process_pressure,1.2006000000000008,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,254,process_pressure,1.1981000000000008,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,255,process_pressure,1.2039000000000004,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,256,process_pressure,1.2016999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,257,process_pressure,1.2075,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,258,process_pressure,1.2105000000000001,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,259,process_pressure,1.2133000000000003,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,260,process_pressure,1.2140999999999995,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,261,process_pressure,1.216599999999999,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,262,process_pressure,1.2158999999999995,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,263,process_pressure,1.2107999999999994,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,264,process_pressure,1.2076999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,265,process_pressure,1.2061,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,266,process_pressure,1.2072,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,267,process_pressure,1.2058000000000002,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,268,process_pressure,1.2041000000000004,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,269,process_pressure,1.2033000000000005,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,270,process_pressure,1.1979000000000002,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,271,process_pressure,1.1990000000000003,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,272,process_pressure,1.1963000000000004,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,273,process_pressure,1.1980000000000004,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,274,process_pressure,1.1993000000000003,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,275,process_pressure,1.1969000000000003,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,276,process_pressure,1.1992000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,277,process_pressure,1.2023,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,278,process_pressure,1.2003999999999995,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,279,process_pressure,1.2023000000000001,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,280,process_pressure,1.2026999999999999,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,281,process_pressure,1.2030999999999998,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,282,process_pressure,1.203,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,283,process_pressure,1.2071999999999996,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,284,process_pressure,1.2045999999999994,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,285,process_pressure,1.2075999999999998,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,286,process_pressure,1.2056999999999998,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,287,process_pressure,1.2038999999999997,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,288,process_pressure,1.2052999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,289,process_pressure,1.2041999999999997,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,290,process_pressure,1.2002999999999993,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,291,process_pressure,1.2002999999999993,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,292,process_pressure,1.202,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,293,process_pressure,1.2029999999999996,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,294,process_pressure,1.2030000000000003,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,295,process_pressure,1.2028,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,296,process_pressure,1.2033,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,297,process_pressure,1.2031999999999998,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,298,process_pressure,1.2070999999999998,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,299,process_pressure,1.2041000000000002,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,300,process_pressure,1.2016,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,301,process_pressure,1.1985,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,302,process_pressure,1.1993,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,303,process_pressure,1.2044000000000001,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,304,process_pressure,1.2103999999999997,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,305,process_pressure,1.2003,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,306,process_pressure,1.2063999999999995,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,307,process_pressure,1.2044999999999995,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,308,process_pressure,1.2007999999999996,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,309,process_pressure,1.1933999999999998,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,310,process_pressure,1.1985,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,311,process_pressure,1.1977,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,312,process_pressure,1.1900000000000002,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,313,process_pressure,1.1905,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,314,process_pressure,1.1851000000000003,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,315,process_pressure,1.1765,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,316,process_pressure,1.1739000000000002,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,317,process_pressure,1.1785999999999999,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,318,process_pressure,1.1690000000000003,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,319,process_pressure,1.1728999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,320,process_pressure,1.1741000000000001,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,321,process_pressure,1.1733000000000005,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,322,process_pressure,1.1113000000000002,1.19,1.1,1.3,Warning,Normal,False alarm,None,Normal
PAR-031,323,process_pressure,1.1439999999999992,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-031,150,flow_rate,48.37999999999999,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,151,flow_rate,48.692,48.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,152,flow_rate,49.007000000000005,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,153,flow_rate,49.123999999999995,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,154,flow_rate,49.05499999999998,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,155,flow_rate,49.02699999999999,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,156,flow_rate,48.992000000000004,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,157,flow_rate,48.99100000000001,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,158,flow_rate,48.886,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,159,flow_rate,49.069,46.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,160,flow_rate,49.15800000000001,47.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,161,flow_rate,49.122,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,162,flow_rate,49.037,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,163,flow_rate,48.904999999999994,47.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,164,flow_rate,48.92799999999998,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,165,flow_rate,48.90099999999998,47.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,166,flow_rate,48.97699999999999,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,167,flow_rate,48.948999999999984,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,168,flow_rate,48.636,47.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,169,flow_rate,48.81,48.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,170,flow_rate,48.65900000000001,48.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,171,flow_rate,48.56899999999999,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,172,flow_rate,48.47599999999998,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,173,flow_rate,48.37299999999998,47.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,174,flow_rate,48.43899999999999,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,175,flow_rate,48.145999999999994,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,176,flow_rate,48.16999999999999,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,177,flow_rate,48.29299999999999,48.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,178,flow_rate,48.33099999999999,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,179,flow_rate,48.242999999999995,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,180,flow_rate,48.239,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,181,flow_rate,48.152,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,182,flow_rate,48.147999999999996,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,183,flow_rate,47.498999999999995,49.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,184,flow_rate,47.486999999999995,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,185,flow_rate,47.30499999999999,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,186,flow_rate,47.26699999999999,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,187,flow_rate,47.06399999999998,50.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,188,flow_rate,46.737999999999985,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,189,flow_rate,46.212999999999994,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,190,flow_rate,46.81100000000001,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,191,flow_rate,46.78999999999999,50.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,192,flow_rate,47.28099999999999,50.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,193,flow_rate,47.31599999999999,49.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,194,flow_rate,47.246999999999986,50.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,195,flow_rate,47.22999999999999,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,196,flow_rate,47.35999999999999,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,197,flow_rate,47.385,49.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,198,flow_rate,47.3,50.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,199,flow_rate,47.52400000000001,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,200,flow_rate,47.523999999999994,49.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,201,flow_rate,47.576000000000015,49.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,202,flow_rate,47.606,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,203,flow_rate,47.64400000000001,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,204,flow_rate,47.730999999999995,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,205,flow_rate,48.057000000000016,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,206,flow_rate,48.36800000000002,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,207,flow_rate,48.38800000000002,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,208,flow_rate,48.56800000000002,47.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,209,flow_rate,48.68200000000001,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,210,flow_rate,48.693000000000005,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,211,flow_rate,48.770999999999994,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,212,flow_rate,48.803000000000004,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,213,flow_rate,48.76600000000001,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,214,flow_rate,48.909,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,215,flow_rate,48.811000000000014,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,216,flow_rate,48.556,49.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,217,flow_rate,48.634999999999984,49.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,218,flow_rate,48.511000000000024,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,219,flow_rate,48.38600000000001,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,220,flow_rate,48.35700000000003,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,221,flow_rate,48.086000000000006,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-031,222,flow_rate,48.477999999999994,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
