batch_id,deviation_scenario,deviation_severity,split,elapsed_minutes,temperature_current,temperature_mean_30,temperature_std_30,temperature_min_30,temperature_max_30,temperature_slope_30,process_pressure_current,process_pressure_mean_30,process_pressure_std_30,process_pressure_min_30,process_pressure_max_30,process_pressure_slope_30,flow_rate_current,flow_rate_mean_30,flow_rate_std_30,flow_rate_min_30,flow_rate_max_30,flow_rate_slope_30,agitator_rpm_current,agitator_rpm_mean_30,agitator_rpm_std_30,agitator_rpm_min_30,agitator_rpm_max_30,agitator_rpm_slope_30,temperature_target_30min,process_pressure_target_30min,flow_rate_target_30min,agitator_rpm_target_30min
PAR-009,None,None,val,129,63.1,52.4387,6.844,40.6,63.1,0.7642,1.21,1.1858,0.0158,1.16,1.23,0.0011,49.6,47.9839,1.4909,42.6,49.6,0.1278,0,0,0,0,0,0,64.6,1.19,46.9,0
PAR-009,None,None,val,130,63.5,53.1774,6.7616,41.4,63.5,0.7547,1.22,1.1874,0.0166,1.16,1.23,0.0012,50.3,48.2323,1.1828,44.3,50.3,0.1071,0,0,0,0,0,0,64.5,1.18,47.2,0
PAR-009,None,None,val,131,63.9,53.9032,6.6654,41.9,63.9,0.7435,1.21,1.1884,0.0171,1.16,1.23,0.0013,51.1,48.4516,1.057,45.5,51.1,0.099,0,0,0,0,0,0,65.1,1.18,47.2,0
PAR-009,None,None,val,132,63.8,54.6097,6.5146,42.7,63.9,0.726,1.21,1.1897,0.0171,1.16,1.23,0.0013,50.7,48.6194,0.9855,46.4,51.1,0.0936,0,0,0,0,0,0,64.9,1.18,47.2,0
PAR-009,None,None,val,133,64,55.2968,6.3433,44,64,0.7059,1.21,1.191,0.0171,1.16,1.23,0.0013,50.2,48.7419,0.937,47.2,51.1,0.0888,0,0,0,0,0,0,65.4,1.19,48.5,0
PAR-009,None,None,val,134,64,55.9419,6.1764,44.9,64,0.6857,1.19,1.1919,0.0161,1.16,1.23,0.0011,48.9,48.7871,0.9094,47.2,51.1,0.0818,0,0,0,0,0,0,65,1.21,48.8,0
PAR-009,None,None,val,135,64,56.5581,5.9941,45.8,64,0.6632,1.15,1.191,0.0177,1.15,1.23,0.0008,48.9,48.8355,0.8735,47.2,51.1,0.0735,0,0,0,0,0,0,65.5,1.2,48,0
PAR-009,None,None,val,136,63.4,57.1258,5.7779,46.5,64,0.6352,1.15,1.1897,0.0191,1.15,1.23,0.0005,48.5,48.8774,0.8237,47.4,51.1,0.0609,0,0,0,0,0,0,64.9,1.22,47.9,0
PAR-009,None,None,val,137,63.6,57.6774,5.5488,47.1,64,0.6058,1.15,1.1884,0.0203,1.15,1.23,0.0003,48.3,48.9032,0.7921,47.4,51.1,0.0485,0,0,0,0,0,0,64.5,1.2,47.1,0
PAR-009,None,None,val,138,63.2,58.1968,5.2815,47.9,64,0.5709,1.15,1.1871,0.0214,1.15,1.23,0,47.5,48.9065,0.7861,47.5,51.1,0.0304,0,0,0,0,0,0,65,1.2,47.5,0
PAR-009,None,None,val,139,63.4,58.6968,5.0098,48.6,64,0.536,1.15,1.1861,0.0224,1.15,1.23,-0.0002,47.8,48.9129,0.7762,47.5,51.1,0.0152,0,0,0,0,0,0,64.8,1.19,47.6,0
PAR-009,None,None,val,140,63.1,59.1645,4.7134,49.8,64,0.4975,1.16,1.1855,0.0228,1.15,1.23,-0.0004,48,48.8903,0.792,47.5,51.1,0.0083,0,0,0,0,0,0,64.7,1.19,46.9,0
PAR-009,None,None,val,141,64,59.6226,4.4645,50.2,64,0.4663,1.17,1.1852,0.023,1.15,1.23,-0.0006,47.7,48.8645,0.817,47.5,51.1,-0.0014,0,0,0,0,0,0,64.5,1.19,46.5,0
PAR-009,None,None,val,142,64.4,60.0806,4.1945,51.5,64.4,0.4344,1.18,1.1848,0.023,1.15,1.23,-0.0006,47.5,48.829,0.8509,47.5,51.1,-0.0113,0,0,0,0,0,0,64.2,1.17,46.4,0
PAR-009,None,None,val,143,64.2,60.4903,3.9495,51.8,64.4,0.404,1.19,1.1852,0.023,1.15,1.23,-0.0006,48,48.8065,0.8632,47.5,51.1,-0.0172,0,0,0,0,0,0,64.3,1.17,46.4,0
PAR-009,None,None,val,144,64.5,60.9,3.676,52.8,64.5,0.3721,1.19,1.1848,0.0228,1.15,1.23,-0.0004,47.5,48.7806,0.8895,47.5,51.1,-0.0283,0,0,0,0,0,0,64,1.16,46.1,0
PAR-009,None,None,val,145,64.8,61.2871,3.426,53.9,64.8,0.3435,1.17,1.1842,0.023,1.15,1.23,-0.0005,47,48.7355,0.9417,47,51.1,-0.0416,0,0,0,0,0,0,63.9,1.16,46.6,0
PAR-009,None,None,val,146,64.7,61.6355,3.1986,54.7,64.8,0.3165,1.17,1.1839,0.0231,1.15,1.23,-0.0006,47.6,48.6839,0.9585,47,51.1,-0.0454,0,0,0,0,0,0,64.2,1.16,47.4,0
PAR-009,None,None,val,147,64.7,61.9581,2.9797,54.9,64.8,0.2902,1.18,1.1839,0.0231,1.15,1.23,-0.0007,47.1,48.629,0.9981,47,51.1,-0.0543,0,0,0,0,0,0,63.9,1.15,47.4,0
PAR-009,None,None,val,148,64.8,62.2774,2.7258,55.4,64.8,0.2619,1.17,1.1842,0.0228,1.15,1.23,-0.0009,46.8,48.5484,1.0407,46.8,51.1,-0.061,0,0,0,0,0,0,63.9,1.15,47.5,0
PAR-009,None,None,val,149,64.4,62.5677,2.4424,56.2,64.8,0.2304,1.18,1.1848,0.0224,1.15,1.23,-0.0011,47.2,48.5,1.0671,46.8,51.1,-0.0682,0,0,0,0,0,0,64.5,1.18,47.7,0
PAR-009,None,None,val,150,64.1,62.8226,2.1606,56.8,64.8,0.1985,1.19,1.1855,0.0223,1.15,1.23,-0.0011,47.1,48.4581,1.0954,46.8,51.1,-0.0773,0,0,0,0,0,0,64.5,1.19,47.2,0
PAR-009,None,None,val,151,63.8,63.0484,1.8649,57.5,64.8,0.1656,1.18,1.1855,0.0223,1.15,1.23,-0.0012,47,48.4194,1.1246,46.8,51.1,-0.0878,0,0,0,0,0,0,64.1,1.19,47.2,0
PAR-009,None,None,val,152,64,63.2581,1.5717,58.3,64.8,0.1356,1.18,1.1852,0.0223,1.15,1.23,-0.0012,46.7,48.3581,1.1642,46.7,51.1,-0.097,0,0,0,0,0,0,64.4,1.2,47.5,0
PAR-009,None,None,val,153,64.1,63.4452,1.2904,59.4,64.8,0.1087,1.16,1.1842,0.0227,1.15,1.23,-0.0013,47.1,48.3097,1.1841,46.7,51.1,-0.1031,0,0,0,0,0,0,64.3,1.2,48.1,0
PAR-009,None,None,val,154,63.9,63.5903,1.0596,60.1,64.8,0.0853,1.16,1.1829,0.0229,1.15,1.23,-0.0014,46.7,48.2516,1.217,46.7,51.1,-0.1116,0,0,0,0,0,0,63.9,1.19,48.7,0
PAR-009,None,None,val,155,64.2,63.7226,0.8511,61,64.8,0.0665,1.17,1.1823,0.023,1.15,1.23,-0.0014,47,48.2032,1.2359,46.7,51.1,-0.1175,0,0,0,0,0,0,63.9,1.18,48.3,0
PAR-009,None,None,val,156,63.8,63.8129,0.6908,61.8,64.8,0.0494,1.18,1.1816,0.0227,1.15,1.23,-0.0013,46.9,48.1387,1.2499,46.7,51.1,-0.1209,0,0,0,0,0,0,63.2,1.18,49.1,0
PAR-009,None,None,val,157,64.3,63.8935,0.5897,62.3,64.8,0.0394,1.18,1.1806,0.0221,1.15,1.23,-0.0011,46.7,48.0613,1.2623,46.7,51.1,-0.1234,0,0,0,0,0,0,63.2,1.18,48.2,0
PAR-009,None,None,val,158,64.5,63.9645,0.5221,62.7,64.8,0.0327,1.19,1.18,0.0216,1.15,1.23,-0.0009,47,47.9903,1.2581,46.7,51.1,-0.1225,0,0,0,0,0,0,62.8,1.17,47.7,0
PAR-009,None,None,val,159,64.6,64.0258,0.4799,63.1,64.8,0.0284,1.19,1.1787,0.0196,1.15,1.22,-0.0005,46.9,47.9129,1.2489,46.7,51.1,-0.1206,0,0,0,0,0,0,63.6,1.16,47.7,0
PAR-009,None,None,val,160,64.5,64.071,0.4559,63.1,64.8,0.0253,1.18,1.1777,0.0188,1.15,1.22,-0.0003,47.2,47.8355,1.2159,46.7,51.1,-0.1141,0,0,0,0,0,0,64,1.16,48.8,0
PAR-009,None,None,val,161,65.1,64.1226,0.4784,63.1,65.1,0.0279,1.18,1.1765,0.0171,1.15,1.21,0,47.2,47.7355,1.1338,46.7,51.1,-0.102,0,0,0,0,0,0,64.1,1.17,49,0
PAR-009,None,None,val,162,64.9,64.1548,0.4957,63.1,65.1,0.0311,1.18,1.1755,0.016,1.15,1.21,0.0002,47.2,47.6097,0.9559,46.7,50.7,-0.0835,0,0,0,0,0,0,63.9,1.18,49.1,0
PAR-009,None,None,val,163,65.4,64.2065,0.5376,63.1,65.4,0.0364,1.19,1.1748,0.015,1.15,1.21,0.0005,48.5,47.5387,0.7914,46.7,50.2,-0.0582,0,0,0,0,0,0,63.7,1.21,49.3,0
PAR-009,None,None,val,164,65,64.2387,0.554,63.1,65.4,0.0398,1.21,1.1748,0.015,1.15,1.21,0.001,48.8,47.4935,0.6686,46.7,48.9,-0.0334,0,0,0,0,0,0,63.7,1.21,49.1,0
PAR-009,None,None,val,165,65.5,64.2871,0.595,63.1,65.5,0.0459,1.2,1.1752,0.0154,1.15,1.21,0.0012,48,47.4645,0.625,46.7,48.9,-0.0213,0,0,0,0,0,0,63.7,1.21,49,0
PAR-009,None,None,val,166,64.9,64.3161,0.6022,63.1,65.5,0.0478,1.22,1.1774,0.0166,1.15,1.22,0.0013,47.9,47.4323,0.5738,46.7,48.8,-0.0094,0,0,0,0,0,0,64,1.21,49.4,0
PAR-009,None,None,val,167,64.5,64.3516,0.5791,63.1,65.5,0.043,1.2,1.179,0.0163,1.15,1.22,0.0013,47.1,47.3871,0.5422,46.7,48.8,-0.0045,0,0,0,0,0,0,63.6,1.21,49.9,0
PAR-009,None,None,val,168,65,64.3968,0.5733,63.1,65.5,0.0421,1.2,1.1806,0.0158,1.15,1.22,0.0012,47.5,47.3613,0.5166,46.7,48.8,0.0021,0,0,0,0,0,0,63.7,1.22,49.1,0
PAR-009,None,None,val,169,64.8,64.4484,0.5339,63.1,65.5,0.0368,1.19,1.1819,0.0149,1.15,1.22,0.0011,47.6,47.3645,0.5178,46.7,48.8,0.0044,0,0,0,0,0,0,63.7,1.21,48.1,0
PAR-009,None,None,val,170,64.7,64.4903,0.4999,63.1,65.5,0.0315,1.19,1.1832,0.0138,1.16,1.22,0.0009,46.9,47.3355,0.5178,46.7,48.8,0.0044,0,0,0,0,0,0,63.8,1.21,48.1,0
PAR-009,None,None,val,171,64.5,64.5355,0.4307,63.8,65.5,0.0226,1.19,1.1842,0.0131,1.16,1.22,0.0008,46.5,47.2871,0.5235,46.5,48.8,0.0036,0,0,0,0,0,0,63.9,1.22,48.3,0
PAR-009,None,None,val,172,64.2,64.5419,0.4241,63.8,65.5,0.0171,1.17,1.1842,0.0131,1.16,1.22,0.0007,46.4,47.2452,0.5405,46.4,48.8,0.0009,0,0,0,0,0,0,64.2,1.2,48.8,0
PAR-009,None,None,val,173,64.3,64.5387,0.4255,63.8,65.5,0.0148,1.17,1.1839,0.0134,1.16,1.22,0.0005,46.4,47.2097,0.5584,46.4,48.8,-0.0025,0,0,0,0,0,0,64.3,1.2,48.4,0
PAR-009,None,None,val,174,64,64.5323,0.4321,63.8,65.5,0.0093,1.16,1.1829,0.014,1.16,1.22,0.0004,46.1,47.1484,0.5724,46.1,48.8,-0.0042,0,0,0,0,0,0,64.3,1.2,47.9,0
PAR-009,None,None,val,175,63.9,64.5129,0.4463,63.8,65.5,0.0053,1.16,1.1819,0.0145,1.16,1.22,0.0003,46.6,47.1194,0.5767,46.1,48.8,-0.0052,0,0,0,0,0,0,64.8,1.2,48.6,0
PAR-009,None,None,val,176,64.2,64.4935,0.4464,63.8,65.5,0.0052,1.16,1.1816,0.0148,1.16,1.22,0.0001,47.4,47.1323,0.5783,46.1,48.8,-0.0043,0,0,0,0,0,0,64.8,1.18,47.9,0
PAR-009,None,None,val,177,63.9,64.4677,0.4568,63.8,65.5,0.003,1.15,1.181,0.0157,1.15,1.22,-0.0001,47.4,47.1258,0.5742,46.1,48.8,0.0004,0,0,0,0,0,0,64.6,1.19,47.3,0
PAR-009,None,None,val,178,63.9,64.4419,0.4654,63.8,65.5,0.001,1.15,1.18,0.0167,1.15,1.22,-0.0003,47.5,47.1387,0.5779,46.1,48.8,0.0025,0,0,0,0,0,0,64.3,1.18,47.4,0
PAR-009,None,None,val,179,64.5,64.4323,0.461,63.8,65.5,0.0037,1.18,1.1803,0.0166,1.15,1.22,-0.0004,47.7,47.1677,0.5828,46.1,48.8,0.0037,0,0,0,0,0,0,64.3,1.2,47.4,0
PAR-009,None,None,val,180,64.5,64.4355,0.4611,63.8,65.5,0.0039,1.19,1.1806,0.0166,1.15,1.22,-0.0003,47.2,47.1677,0.5828,46.1,48.8,0.0041,0,0,0,0,0,0,64.2,1.19,47.3,0
PAR-009,None,None,val,181,64.1,64.4355,0.4611,63.8,65.5,-0.0003,1.19,1.1806,0.0166,1.15,1.22,-0.0002,47.2,47.171,0.5826,46.1,48.8,0.0038,0,0,0,0,0,0,64.5,1.19,47,0
PAR-009,None,None,val,182,64.4,64.4548,0.4464,63.8,65.5,-0.0046,1.2,1.1813,0.017,1.15,1.22,-0.0001,47.5,47.1871,0.5846,46.1,48.8,0.0047,0,0,0,0,0,0,64.4,1.19,47.4,0
PAR-009,None,None,val,183,64.3,64.4645,0.4396,63.8,65.5,-0.0085,1.2,1.1819,0.0173,1.15,1.22,0,48.1,47.2323,0.5991,46.1,48.8,0.0071,0,0,0,0,0,0,64.5,1.2,47.6,0
PAR-009,None,None,val,184,63.9,64.4581,0.4463,63.8,65.5,-0.0142,1.19,1.1829,0.0169,1.15,1.22,-0.0001,48.7,47.2839,0.6521,46.1,48.8,0.0151,0,0,0,0,0,0,64.3,1.19,46.9,0
PAR-009,None,None,val,185,63.9,64.4581,0.4463,63.8,65.5,-0.0212,1.18,1.1835,0.0164,1.15,1.22,-0.0003,48.3,47.3355,0.667,46.1,48.8,0.0175,0,0,0,0,0,0,64.2,1.2,46.7,0
PAR-009,None,None,val,186,63.2,64.4258,0.4971,63.2,65.5,-0.0305,1.18,1.1839,0.0162,1.15,1.22,-0.0004,49.1,47.4032,0.7329,46.1,49.1,0.026,0,0,0,0,0,0,64.3,1.19,46.8,0
PAR-009,None,None,val,187,63.2,64.4065,0.5315,63.2,65.5,-0.0419,1.18,1.1839,0.0162,1.15,1.22,-0.0004,48.2,47.4452,0.74,46.1,49.1,0.0276,0,0,0,0,0,0,64.2,1.18,47,0
PAR-009,None,None,val,188,62.8,64.3581,0.6026,62.8,65.5,-0.0523,1.17,1.1835,0.0164,1.15,1.22,-0.0005,47.7,47.4774,0.7285,46.1,49.1,0.0243,0,0,0,0,0,0,64.1,1.19,47.7,0
PAR-009,None,None,val,189,63.6,64.329,0.6165,62.8,65.5,-0.056,1.16,1.1826,0.0168,1.15,1.22,-0.0006,47.7,47.5,0.7242,46.1,49.1,0.0226,0,0,0,0,0,0,64.1,1.19,48.8,0
PAR-009,None,None,val,190,64,64.3097,0.6171,62.8,65.5,-0.0563,1.16,1.1816,0.0172,1.15,1.22,-0.0007,48.8,47.5613,0.7508,46.1,49.1,0.0266,0,0,0,0,0,0,64.3,1.2,48.9,0
PAR-009,None,None,val,191,64.1,64.2968,0.6172,62.8,65.5,-0.0563,1.17,1.1813,0.0174,1.15,1.22,-0.0008,49,47.6194,0.7892,46.1,49.1,0.0329,0,0,0,0,0,0,64.5,1.21,48.7,0
PAR-009,None,None,val,192,63.9,64.2581,0.6031,62.8,65.5,-0.0535,1.18,1.1813,0.0174,1.15,1.22,-0.0008,49.1,47.6806,0.8271,46.1,49.1,0.0392,0,0,0,0,0,0,64.2,1.22,49.1,0
PAR-009,None,None,val,193,63.7,64.2194,0.5991,62.8,65.5,-0.0527,1.21,1.1823,0.0181,1.15,1.22,-0.0006,49.3,47.7484,0.8699,46.1,49.3,0.0459,0,0,0,0,0,0,63.7,1.21,48,0
PAR-009,None,None,val,194,63.7,64.1645,0.5654,62.8,65.5,-0.0483,1.21,1.1829,0.0187,1.15,1.22,-0.0004,49.1,47.7677,0.8928,46.1,49.3,0.0589,0,0,0,0,0,0,64,1.18,48,0
PAR-009,None,None,val,195,63.7,64.1226,0.5499,62.8,65.5,-0.0457,1.21,1.1829,0.0187,1.15,1.22,-0.0001,49,47.7742,0.9009,46.1,49.3,0.073,0,0,0,0,0,0,64.1,1.18,48.5,0
PAR-009,None,None,val,196,64,64.0742,0.4892,62.8,65,-0.0375,1.21,1.1832,0.0191,1.15,1.22,0.0002,49.4,47.8194,0.9451,46.1,49.4,0.0843,0,0,0,0,0,0,64.2,1.17,48.6,0
PAR-009,None,None,val,197,63.6,64.0323,0.472,62.8,65,-0.0351,1.21,1.1829,0.0185,1.15,1.21,0.0006,49.9,47.8839,1.0141,46.1,49.9,0.0974,0,0,0,0,0,0,64.1,1.17,48.4,0
PAR-009,None,None,val,198,63.7,64.0065,0.4676,62.8,65,-0.0341,1.22,1.1835,0.0194,1.15,1.22,0.0009,49.1,47.9484,1.0258,46.1,49.9,0.0997,0,0,0,0,0,0,63.9,1.18,48.3,0
PAR-009,None,None,val,199,63.7,63.9645,0.4337,62.8,64.8,-0.0295,1.21,1.1839,0.0198,1.15,1.22,0.0012,48.1,47.9677,1.0228,46.1,49.9,0.0977,0,0,0,0,0,0,64.1,1.19,49.5,0
PAR-009,None,None,val,200,63.8,63.9323,0.4067,62.8,64.7,-0.0251,1.21,1.1845,0.0203,1.15,1.22,0.0014,48.1,47.9839,1.0208,46.1,49.9,0.0962,0,0,0,0,0,0,64.4,1.21,49.1,0
PAR-009,None,None,val,201,63.9,63.9065,0.3818,62.8,64.5,-0.0204,1.22,1.1855,0.0212,1.15,1.22,0.0016,48.3,48.029,1.0026,46.1,49.9,0.0911,0,0,0,0,0,0,64.5,1.22,49.4,0
PAR-009,None,None,val,202,64.2,63.8968,0.3703,62.8,64.5,-0.0148,1.2,1.1858,0.0214,1.15,1.22,0.0018,48.8,48.1032,0.9714,46.1,49.9,0.0859,0,0,0,0,0,0,64.5,1.23,49.6,0
PAR-009,None,None,val,203,64.3,63.9,0.3733,62.8,64.5,-0.0104,1.2,1.1868,0.0213,1.15,1.22,0.0017,48.4,48.1677,0.9212,46.1,49.9,0.0767,0,0,0,0,0,0,64.5,1.24,49.8,0
PAR-009,None,None,val,204,64.3,63.9,0.3733,62.8,64.5,-0.0054,1.2,1.1877,0.0212,1.15,1.22,0.0017,47.9,48.2161,0.8648,46.1,49.9,0.0637,0,0,0,0,0,0,64.6,1.26,50.5,0
PAR-009,None,None,val,205,64.8,63.9258,0.4056,62.8,64.8,0.0007,1.2,1.189,0.0207,1.15,1.22,0.0016,48.6,48.2968,0.7756,46.6,49.9,0.0523,0,0,0,0,0,0,64.5,1.25,50.5,0
PAR-009,None,None,val,206,64.8,63.9548,0.4339,62.8,64.8,0.0058,1.18,1.1897,0.0201,1.15,1.22,0.0014,47.9,48.3387,0.7156,47.2,49.9,0.039,0,0,0,0,0,0,64.6,1.26,50.5,0
PAR-009,None,None,val,207,64.6,63.9677,0.4468,62.8,64.8,0.0113,1.19,1.1906,0.0193,1.15,1.22,0.0012,47.3,48.3355,0.72,47.2,49.9,0.0267,0,0,0,0,0,0,64.2,1.26,51.1,0
PAR-009,None,None,val,208,64.3,63.9806,0.4504,62.8,64.8,0.0129,1.18,1.1916,0.018,1.15,1.22,0.0008,47.4,48.3355,0.72,47.2,49.9,0.015,0,0,0,0,0,0,64.5,1.25,51.2,0
PAR-009,None,None,val,209,64.3,63.9935,0.4536,62.8,64.8,0.0143,1.2,1.1932,0.0163,1.16,1.22,0.0006,47.4,48.3323,0.724,47.2,49.9,0.0039,0,0,0,0,0,0,65,1.24,51.6,0
PAR-009,None,None,val,210,64.2,63.9839,0.4458,62.8,64.8,0.0188,1.19,1.1935,0.0162,1.16,1.22,0.0005,47.3,48.3194,0.7385,47.2,49.9,-0.0064,0,0,0,0,0,0,64.5,1.24,51.1,0
PAR-009,None,None,val,211,64.5,63.9839,0.4458,62.8,64.8,0.0253,1.19,1.1935,0.0162,1.16,1.22,0.0005,47,48.3129,0.7491,47,49.9,-0.0216,0,0,0,0,0,0,64,1.23,50.6,0
PAR-009,None,None,val,212,64.4,63.9935,0.4515,62.8,64.8,0.0285,1.19,1.1935,0.0162,1.16,1.22,0.0004,47.4,48.3194,0.7403,47,49.9,-0.0343,0,0,0,0,0,0,64,1.25,50.6,0
PAR-009,None,None,val,213,64.5,63.9968,0.4547,62.8,64.8,0.0342,1.2,1.1935,0.0162,1.16,1.22,0.0005,47.6,48.3226,0.7369,47,49.9,-0.044,0,0,0,0,0,0,63.9,1.25,50.2,0
PAR-009,None,None,val,214,64.3,63.9968,0.4547,62.8,64.8,0.038,1.19,1.1932,0.0161,1.16,1.22,0.0005,46.9,48.2839,0.778,46.9,49.9,-0.054,0,0,0,0,0,0,63.8,1.25,49.5,0
PAR-009,None,None,val,215,64.2,64.0065,0.4557,62.8,64.8,0.0386,1.2,1.1935,0.0162,1.16,1.22,0.0006,46.7,48.2194,0.8224,46.7,49.9,-0.0609,0,0,0,0,0,0,63.9,1.21,49.1,0
PAR-009,None,None,val,216,64.3,64.0194,0.4582,62.8,64.8,0.0397,1.19,1.1939,0.016,1.16,1.22,0.0004,46.8,48.171,0.8596,46.7,49.9,-0.069,0,0,0,0,0,0,63.9,1.2,48.7,0
PAR-009,None,None,val,217,64.2,64.0516,0.4339,62.8,64.8,0.0355,1.18,1.1939,0.016,1.16,1.22,0.0003,47,48.1032,0.8664,46.7,49.9,-0.07,0,0,0,0,0,0,64,1.21,49.1,0
PAR-009,None,None,val,218,64.1,64.0806,0.4051,62.8,64.8,0.0303,1.19,1.1942,0.0158,1.16,1.22,0.0002,47.7,48.0871,0.8691,46.7,49.9,-0.0719,0,0,0,0,0,0,64.5,1.22,48.8,0
PAR-009,None,None,val,219,64.1,64.1226,0.3309,63.6,64.8,0.0222,1.19,1.1948,0.0152,1.16,1.22,0,48.8,48.1226,0.875,46.7,49.9,-0.07,0,0,0,0,0,0,64.3,1.24,49.1,0
PAR-009,None,None,val,220,64.3,64.1452,0.3181,63.6,64.8,0.0199,1.2,1.1961,0.0138,1.16,1.22,-0.0002,48.9,48.1613,0.882,46.7,49.9,-0.0681,0,0,0,0,0,0,64.3,1.22,48.3,0
PAR-009,None,None,val,221,64.5,64.1613,0.323,63.6,64.8,0.0211,1.21,1.1977,0.0124,1.17,1.22,-0.0004,48.7,48.1581,0.8798,46.7,49.9,-0.0607,0,0,0,0,0,0,64.4,1.22,47.5,0
PAR-009,None,None,val,222,64.2,64.1645,0.3228,63.6,64.8,0.0209,1.22,1.1994,0.0119,1.18,1.22,-0.0004,49.1,48.1613,0.8831,46.7,49.9,-0.0496,0,0,0,0,0,0,65.2,1.21,47.4,0
PAR-009,None,None,val,223,63.7,64.1581,0.33,63.6,64.8,0.0164,1.21,1.2003,0.0115,1.18,1.22,-0.0005,48,48.1258,0.8666,46.7,49.9,-0.0445,0,0,0,0,0,0,65.7,1.19,46.7,0
PAR-009,None,None,val,224,64,64.1677,0.3207,63.6,64.8,0.0125,1.18,1.1994,0.0119,1.18,1.22,-0.0005,48,48.0839,0.8398,46.7,49.9,-0.0377,0,0,0,0,0,0,65.7,1.2,47.5,0
PAR-009,None,None,val,225,64.1,64.1806,0.3094,63.6,64.8,0.0091,1.18,1.1984,0.0122,1.18,1.22,-0.0006,48.5,48.0645,0.8229,46.7,49.9,-0.0286,0,0,0,0,0,0,65.7,1.22,47.6,0
PAR-009,None,None,val,226,64.2,64.1968,0.2967,63.6,64.8,0.0061,1.17,1.1971,0.013,1.17,1.22,-0.0007,48.6,48.0516,0.8112,46.7,49.9,-0.0193,0,0,0,0,0,0,65.7,1.2,48.5,0
PAR-009,None,None,val,227,64.1,64.2,0.2951,63.6,64.8,0.0042,1.17,1.1958,0.0136,1.17,1.22,-0.0008,48.4,48.0194,0.776,46.7,49.9,-0.0085,0,0,0,0,0,0,65.2,1.22,48.2,0
PAR-009,None,None,val,228,63.9,64.2097,0.2798,63.7,64.8,-0.0015,1.18,1.1948,0.0136,1.17,1.22,-0.0008,48.3,47.9677,0.6986,46.7,49.1,0.0053,0,0,0,0,0,0,65.2,1.22,48.4,0
PAR-009,None,None,val,229,64.1,64.2226,0.2648,63.7,64.8,-0.0054,1.19,1.1939,0.0129,1.17,1.22,-0.0006,49.5,47.9806,0.7226,46.7,49.5,0.0219,0,0,0,0,0,0,65.3,1.21,49,0
PAR-009,None,None,val,230,64.4,64.2452,0.2487,63.7,64.8,-0.0077,1.21,1.1939,0.0129,1.17,1.22,-0.0004,49.1,48.0129,0.7491,46.7,49.5,0.0294,0,0,0,0,0,0,65,1.21,49.5,0
PAR-009,None,None,val,231,64.5,64.2677,0.2388,63.7,64.8,-0.009,1.22,1.1942,0.0134,1.17,1.22,-0.0002,49.4,48.0548,0.7882,46.7,49.5,0.0384,0,0,0,0,0,0,64.4,1.2,49.3,0
PAR-009,None,None,val,232,64.5,64.2871,0.2324,63.7,64.8,-0.01,1.23,1.1945,0.0141,1.17,1.23,0.0002,49.6,48.0968,0.8334,46.7,49.6,0.0493,0,0,0,0,0,0,65,1.23,49.2,0
PAR-009,None,None,val,233,64.5,64.2968,0.2348,63.7,64.8,-0.0093,1.24,1.1958,0.0162,1.17,1.24,0.0005,49.8,48.129,0.8781,46.7,49.8,0.0642,0,0,0,0,0,0,65.2,1.23,49.5,0
PAR-009,None,None,val,234,64.6,64.3065,0.2409,63.7,64.8,-0.0074,1.26,1.1977,0.0198,1.17,1.26,0.0009,50.5,48.1968,0.9724,46.7,50.5,0.0802,0,0,0,0,0,0,64.9,1.23,49.6,0
PAR-009,None,None,val,235,64.5,64.3129,0.2433,63.7,64.8,-0.0063,1.25,1.1994,0.0218,1.17,1.26,0.0013,50.5,48.2806,1.052,46.7,50.5,0.0923,0,0,0,0,0,0,65.4,1.21,49.2,0
PAR-009,None,None,val,236,64.6,64.3065,0.2327,63.7,64.8,-0.0014,1.26,1.2013,0.0243,1.17,1.26,0.0016,50.5,48.3419,1.1219,46.7,50.5,0.1077,0,0,0,0,0,0,65.4,1.19,49,0
PAR-009,None,None,val,237,64.2,64.2871,0.2151,63.7,64.6,0.0011,1.26,1.2039,0.0261,1.17,1.26,0.0019,51.1,48.4452,1.2194,46.7,51.1,0.1216,0,0,0,0,0,0,65.7,1.19,49.1,0
PAR-009,None,None,val,238,64.5,64.2839,0.2111,63.7,64.6,0.0044,1.25,1.2058,0.0272,1.17,1.26,0.0021,51.2,48.571,1.2937,46.7,51.2,0.1308,0,0,0,0,0,0,65.4,1.19,49.2,0
PAR-009,None,None,val,239,65,64.3065,0.2462,63.7,65,0.0089,1.24,1.2077,0.0274,1.17,1.26,0.0021,51.6,48.7065,1.381,46.7,51.6,0.1416,0,0,0,0,0,0,65.6,1.18,48.9,0
PAR-009,None,None,val,240,64.5,64.3129,0.2485,63.7,65,0.01,1.24,1.209,0.028,1.17,1.26,0.0022,51.1,48.8258,1.4222,46.7,51.6,0.1477,0,0,0,0,0,0,65.4,1.18,48.3,0
PAR-009,None,None,val,241,64,64.3065,0.2539,63.7,65,0.0074,1.23,1.2103,0.028,1.17,1.26,0.0022,50.6,48.9323,1.4275,46.7,51.6,0.1485,0,0,0,0,0,0,65,1.18,48.6,0
PAR-009,None,None,val,242,64,64.2903,0.257,63.7,65,0.0068,1.25,1.2123,0.0286,1.17,1.26,0.0024,50.6,49.0484,1.4119,46.7,51.6,0.1462,0,0,0,0,0,0,65.6,1.19,48.7,0
