batch_id,elapsed_minutes,temperature,process_pressure,flow_rate,agitator_rpm
PAR-005,337,67,1.19,48.6,0
PAR-005,338,67.1,1.2,48.7,0
PAR-005,339,67.5,1.2,48.7,0
PAR-005,340,67.1,1.18,47.2,0
PAR-005,341,66.8,1.2,44.9,0
PAR-005,342,66.7,1.19,42.3,0
PAR-005,343,66.1,1.18,38.5,0
PAR-005,344,65.6,1.16,34.2,0
PAR-005,345,65.1,1.15,29.8,0
PAR-005,346,64.5,1.15,25,0
PAR-005,347,64,1.14,19.6,0
PAR-005,348,63.1,1.13,16,0
PAR-005,349,62.7,1.13,11.8,0
PAR-005,350,61.4,1.1,9.8,0
PAR-005,351,60.7,1.09,7.3,0
PAR-005,352,59.5,1.07,6.1,0
PAR-005,353,58.3,1.05,5.2,0
PAR-005,354,57.6,1.04,4.1,0
PAR-005,355,56.8,1.05,3.7,0
PAR-005,356,56.2,1.03,3.1,0
PAR-005,357,55.2,1.03,1.9,0
PAR-005,358,55,1.02,2,0
PAR-005,359,54.1,1.01,1.7,0
PAR-005,360,53.4,1,0.7,0
PAR-005,361,52.2,1.01,0.8,0
PAR-005,362,51.4,1.01,1.7,0
PAR-005,363,50.7,1.02,1.6,0
PAR-005,364,49.7,1.03,1.4,0
PAR-005,365,48.8,1.02,1,0
PAR-005,366,48.2,1.01,0.5,0
PAR-005,367,47.6,1.01,0.2,0
PAR-005,368,46.9,1.01,0.3,0
PAR-006,0,22.5,1.01,0,0
PAR-006,1,22.5,1.01,0,0
PAR-006,2,22.4,1.01,0,0
PAR-006,3,22.5,1.01,0,0
PAR-006,4,22.9,1.01,0,0
PAR-006,5,22.7,1.01,0,0
PAR-006,6,22.8,1.01,0,0
PAR-006,7,23.1,1.01,0,0
PAR-006,8,23.4,1.01,0,0
PAR-006,9,22.9,1.01,0,0
PAR-006,10,23.6,1.01,0,0
PAR-006,11,23.6,1.01,0,0
PAR-006,12,23.9,1.01,0,0
PAR-006,13,23.8,1.01,0,0
PAR-006,14,23.9,1.01,0,0
PAR-006,15,23.4,1.01,0,0
PAR-006,16,23.4,1.01,0,0
PAR-006,17,23.3,1.01,0,0
PAR-006,18,22.8,1.01,0,0
PAR-006,19,22.9,1.01,0,0
PAR-006,20,22.5,1.01,0,0
PAR-006,21,22.4,1.01,0,0
PAR-006,22,22.1,1.01,0,0
PAR-006,23,22.2,1.01,0,0
PAR-006,24,21.9,1.01,0,1
PAR-006,25,22.3,1.01,0,3
PAR-006,26,22.4,1.01,0,5
PAR-006,27,22.8,1.01,0,8
PAR-006,28,23.3,1.01,0,11
PAR-006,29,23.3,1.01,0,13
PAR-006,30,24,1.01,0,14
PAR-006,31,24.1,1.01,0,16
PAR-006,32,24.5,1.01,0,16
PAR-006,33,25,1.01,0,17
PAR-006,34,25,1.01,0.1,17
PAR-006,35,25.4,1.01,0.1,17
PAR-006,36,25.8,1.01,0.1,18
PAR-006,37,25.8,1.01,0.1,18
PAR-006,38,26.2,1.01,0,18
PAR-006,39,26.2,1.01,0,18
PAR-006,40,26.8,1.01,0,18
PAR-006,41,27.3,1.01,0,18
PAR-006,42,27.4,1.01,0,18
PAR-006,43,28,1.01,0,18
PAR-006,44,27.9,1.01,0,18
PAR-006,45,28.4,1.01,0,18
PAR-006,46,29,1.01,0,19
PAR-006,47,29.2,1.01,0,19
PAR-006,48,29.9,1.01,0,20
PAR-006,49,29.9,1.01,0,21
PAR-006,50,30,1.01,0,21
PAR-006,51,30.1,1.01,0,21
PAR-006,52,30.3,1.01,0,22
PAR-006,53,30.5,1.01,0,22
PAR-006,54,31,1.01,0.1,22
PAR-006,55,31.1,1.01,0.1,22
PAR-006,56,31.5,1.01,0.1,22
PAR-006,57,31.2,1.01,0.1,21
PAR-006,58,31.4,1.01,0.1,22
PAR-006,59,31.6,1.01,0,22
PAR-006,60,31.8,1.01,0.1,21
PAR-006,61,32.1,1.01,0,21
PAR-006,62,32.6,1.01,0,21
PAR-006,63,32.9,1.01,0,21
PAR-006,64,33.1,1.01,0,22
PAR-006,65,33.2,1.01,0,22
PAR-006,66,33.3,1.01,0,22
PAR-006,67,33.4,1.01,0,22
PAR-006,68,33.3,1.01,0,22
PAR-006,69,33.6,1.01,0,22
PAR-006,70,33.5,1.01,0,21
PAR-006,71,33.3,1.01,0,18
PAR-006,72,33.7,1.01,0,16
PAR-006,73,34.2,1.01,0,12
PAR-006,74,33.9,1.01,0,8
PAR-006,75,34.5,1.01,0,6
PAR-006,76,34.3,1.01,0.1,4
PAR-006,77,33.6,1.01,0,3
PAR-006,78,33.6,1.01,0,2
PAR-006,79,33.8,1.01,0,2
PAR-006,80,33.7,1.01,0,1
PAR-006,81,33.8,1.01,0,0
PAR-006,82,34.2,1.01,0,0
PAR-006,83,33.8,1.01,0,0
PAR-006,84,33.7,1.01,0.3,0
PAR-006,85,34,1.01,1.7,0
PAR-006,86,33.9,1.02,3.6,0
PAR-006,87,34.2,1.02,6.4,0
PAR-006,88,34.1,1.03,10.5,0
PAR-006,89,34.9,1.03,16.2,0
PAR-006,90,35.1,1.04,21,0
PAR-006,91,35.8,1.08,26.5,0
PAR-006,92,37,1.09,30.7,0
PAR-006,93,37.3,1.09,34.4,0
PAR-006,94,37.6,1.12,36.6,0
PAR-006,95,38.6,1.14,39,0
PAR-006,96,39.2,1.16,40.7,0
PAR-006,97,39.8,1.17,42.2,0
PAR-006,98,41.1,1.19,44,0
PAR-006,99,41.5,1.18,45.4,0
PAR-006,100,41.8,1.19,46.1,0
PAR-006,101,42.4,1.2,47.4,0
PAR-006,102,43.3,1.23,48,0
PAR-006,103,44.2,1.25,48.6,0
PAR-006,104,45.3,1.28,49.2,0
PAR-006,105,46.4,1.28,50.2,0
PAR-006,106,46.9,1.29,50.6,0
PAR-006,107,47.5,1.29,50.7,0
PAR-006,108,48.1,1.29,50.4,0
PAR-006,109,48.4,1.27,50.6,0
PAR-006,110,48.7,1.27,50.9,0
PAR-006,111,49.2,1.26,50.6,0
PAR-006,112,49.9,1.26,50.8,0
PAR-006,113,51,1.26,50,0
PAR-006,114,52.1,1.24,49.8,0
PAR-006,115,52.7,1.23,49.8,0
PAR-006,116,53.8,1.21,49.2,0
PAR-006,117,54.7,1.21,48.8,0
PAR-006,118,55.3,1.19,48.4,0
PAR-006,119,56.3,1.2,48.8,0
PAR-006,120,56.4,1.18,48.2,0
PAR-006,121,57.3,1.19,48.7,0
PAR-006,122,58.4,1.18,48.8,0
PAR-006,123,58.9,1.19,48.8,0
PAR-006,124,59.9,1.2,48.3,0
PAR-006,125,61.2,1.19,47.9,0
PAR-006,126,61.6,1.2,47.6,0
PAR-006,127,62.3,1.23,49,0
PAR-006,128,62.6,1.23,48.7,0
PAR-006,129,62.6,1.23,49.7,0
PAR-006,130,62.9,1.26,49.7,0
PAR-006,131,63.6,1.26,49.8,0
PAR-006,132,63.4,1.25,50.1,0
PAR-006,133,63.7,1.25,50.4,0
PAR-006,134,63.5,1.26,50.1,0
PAR-006,135,64,1.27,50.6,0
PAR-006,136,63.9,1.25,50.2,0
PAR-006,137,64,1.23,50.4,0
PAR-006,138,63.6,1.24,50.2,0
PAR-006,139,64,1.25,50.6,0
PAR-006,140,64,1.23,50.1,0
PAR-006,141,64.2,1.22,49.4,0
PAR-006,142,64.7,1.2,49.6,0
PAR-006,143,64.4,1.21,48.7,0
PAR-006,144,64.4,1.2,48,0
PAR-006,145,64.1,1.18,47.5,0
PAR-006,146,63.6,1.16,47.1,0
PAR-006,147,63.8,1.16,47.1,0
PAR-006,148,64.4,1.14,47,0
PAR-006,149,64.7,1.13,46.9,0
PAR-006,150,64.8,1.14,46.8,0
PAR-006,151,65.4,1.15,46.6,0
PAR-006,152,65.3,1.15,47.3,0
PAR-006,153,65,1.16,47.8,0
PAR-006,154,65.2,1.16,48,0
PAR-006,155,65,1.18,48.8,0
PAR-006,156,64.8,1.18,49.3,0
PAR-006,157,65,1.2,49.6,0
PAR-006,158,64.9,1.21,48.3,0
PAR-006,159,64.9,1.2,48.7,0
PAR-006,160,64.8,1.21,49.7,0
PAR-006,161,64.5,1.22,48.7,0
PAR-006,162,64.4,1.24,48.3,0
PAR-006,163,64.7,1.24,47.8,0
PAR-006,164,64.9,1.21,48,0
PAR-006,165,64.7,1.21,47.9,0
PAR-006,166,64.6,1.21,47.8,0
PAR-006,167,64.6,1.2,47.8,0
PAR-006,168,64.7,1.21,47.4,0
PAR-006,169,64.9,1.21,47.4,0
PAR-006,170,64.8,1.21,47.8,0
PAR-006,171,64.6,1.21,48.5,0
PAR-006,172,64.9,1.21,48.1,0
PAR-006,173,64.9,1.2,47.3,0
PAR-006,174,64.7,1.2,47.2,0
PAR-006,175,64.3,1.21,47.9,0
PAR-006,176,64.3,1.21,47.6,0
PAR-006,177,64.4,1.2,47.8,0
PAR-006,178,64.6,1.2,48,0
PAR-006,179,64.7,1.19,48.2,0
PAR-006,180,65.3,1.19,48.7,0
PAR-006,181,65.7,1.19,49.3,0
PAR-006,182,65,1.18,49.7,0
PAR-006,183,64.3,1.2,49.6,0
PAR-006,184,64.4,1.19,50,0
PAR-006,185,64.5,1.17,49.5,0
PAR-006,186,64.6,1.17,49,0
PAR-006,187,64.8,1.17,48.9,0
PAR-006,188,64.5,1.17,48.9,0
PAR-006,189,64.2,1.17,49.2,0
PAR-006,190,64.3,1.16,49.2,0
PAR-006,191,64.2,1.18,49.1,0
PAR-006,192,64.1,1.19,49.2,0
PAR-006,193,64.1,1.18,49.2,0
PAR-006,194,63.8,1.17,49.3,0
PAR-006,195,63.5,1.18,48.6,0
PAR-006,196,64.1,1.2,48.5,0
PAR-006,197,64.2,1.2,48.1,0
PAR-006,198,64.2,1.2,47.6,0
PAR-006,199,63.8,1.18,47.7,0
PAR-006,200,63.2,1.18,47.7,0
PAR-006,201,63.5,1.19,48.2,0
PAR-006,202,63.5,1.19,47.4,0
PAR-006,203,63.3,1.19,47.5,0
PAR-006,204,63.5,1.18,47.6,0
PAR-006,205,63.9,1.18,47.9,0
PAR-006,206,64,1.17,48.1,0
PAR-006,207,64.1,1.16,47.4,0
PAR-006,208,64.5,1.19,48.1,0
PAR-006,209,64,1.2,48.1,0
PAR-006,210,64.1,1.21,47.5,0
PAR-006,211,64.6,1.22,47.8,0
PAR-006,212,64.8,1.23,48,0
PAR-006,213,64.9,1.23,48.2,0
PAR-006,214,64.6,1.23,48.6,0
PAR-006,215,64.4,1.22,48.9,0
PAR-006,216,64.4,1.22,48.9,0
PAR-006,217,64.5,1.22,49.7,0
PAR-006,218,64.8,1.22,49.7,0
PAR-006,219,65.1,1.22,49.1,0
PAR-006,220,65.1,1.22,49,0
PAR-006,221,65.1,1.21,48.6,0
PAR-006,222,64.4,1.2,47.8,0
PAR-006,223,64.3,1.19,48.1,0
PAR-006,224,65.3,1.19,48.5,0
PAR-006,225,65.2,1.2,48.4,0
PAR-006,226,65.3,1.21,48.8,0
PAR-006,227,65,1.22,49.1,0
PAR-006,228,64.7,1.22,49.4,0
PAR-006,229,64.6,1.21,50,0
PAR-006,230,64.5,1.2,49.9,0
PAR-006,231,65.3,1.21,49.9,0
PAR-006,232,65.6,1.22,50.1,0
PAR-006,233,65.7,1.22,49.8,0
PAR-006,234,65.6,1.23,49.9,0
PAR-006,235,65.4,1.24,49.7,0
PAR-006,236,65.4,1.23,49.5,0
PAR-006,237,65.4,1.22,49.7,0
PAR-006,238,65.2,1.22,50.1,0
PAR-006,239,65.1,1.22,49.9,0
PAR-006,240,65.2,1.24,48.7,0
PAR-006,241,65.3,1.23,49,0
PAR-006,242,65.3,1.2,48.1,0
PAR-006,243,65.9,1.19,48,0
PAR-006,244,65.5,1.2,47.8,0
PAR-006,245,65.4,1.2,48.3,0
PAR-006,246,65.1,1.2,48,0
PAR-006,247,65.2,1.2,47.9,0
PAR-006,248,64.9,1.2,48.3,0
PAR-006,249,64.4,1.19,48.3,0
PAR-006,250,64.7,1.19,48.2,0
PAR-006,251,64.5,1.2,47.8,0
PAR-006,252,64.3,1.21,48.4,0
PAR-006,253,64.8,1.21,48.8,0
PAR-006,254,64.6,1.21,48.3,0
PAR-006,255,64.7,1.19,47.7,0
PAR-006,256,64.6,1.19,48.2,0
PAR-006,257,64.9,1.2,48.2,0
PAR-006,258,64.6,1.2,48,0
PAR-006,259,64.8,1.2,48.3,0
PAR-006,260,64.7,1.21,48.7,0
PAR-006,261,64.9,1.22,48.5,0
PAR-006,262,65.5,1.22,48.5,0
PAR-006,263,65.9,1.2,48.7,0
PAR-006,264,65.6,1.2,49.1,0
PAR-006,265,65.9,1.22,49.5,0
PAR-006,266,65.6,1.22,49.7,0
PAR-006,267,65,1.25,49.7,0
PAR-006,268,64.8,1.25,49.6,0
PAR-006,269,64.9,1.25,48.2,0
PAR-006,270,64.8,1.25,48.9,0
PAR-006,271,64.7,1.24,49.7,0
PAR-006,272,64.7,1.25,50.2,0
PAR-006,273,65,1.26,50.8,0
PAR-006,274,65.1,1.24,50,0
PAR-006,275,65,1.24,50.7,0
PAR-006,276,64.8,1.24,51.1,0
PAR-006,277,64.9,1.24,50.6,0
PAR-006,278,65.2,1.24,50.1,0
PAR-006,279,64.8,1.23,49.4,0
PAR-006,280,64.9,1.23,49.7,0
PAR-006,281,65.1,1.22,48.9,0
PAR-006,282,65.3,1.22,49.7,0
PAR-006,283,65.5,1.22,48.9,0
PAR-006,284,65.9,1.21,48.4,0
PAR-006,285,65.8,1.19,48.2,0
PAR-006,286,65.8,1.19,48.8,0
PAR-006,287,65.6,1.2,48.1,0
PAR-006,288,65.8,1.18,47,0
PAR-006,289,66,1.16,45.9,0
PAR-006,290,65.9,1.18,46.8,0
PAR-006,291,66.4,1.17,47.5,0
PAR-006,292,66.6,1.18,47.2,0
PAR-006,293,66.1,1.18,47.7,0
PAR-006,294,65.6,1.19,48,0
PAR-006,295,65.7,1.2,47.6,0
PAR-006,296,65.3,1.2,48,0
PAR-006,297,65.7,1.2,47.8,0
PAR-006,298,65.8,1.19,47.4,0
PAR-006,299,66.5,1.19,47.4,0
PAR-006,300,66.8,1.19,47.6,0
PAR-006,301,66.5,1.2,47.4,0
PAR-006,302,67,1.21,47.9,0
PAR-006,303,66.8,1.19,48,0
PAR-006,304,66.3,1.18,48,0
PAR-006,305,66.5,1.19,48.3,0
PAR-006,306,66.7,1.19,47.8,0
PAR-006,307,67.1,1.21,48.5,0
PAR-006,308,67,1.21,48.9,0
PAR-006,309,67,1.21,49.2,0
PAR-006,310,66.8,1.19,48.6,0
PAR-006,311,66.6,1.18,48.3,0
PAR-006,312,66.8,1.18,47.5,0
PAR-006,313,66.4,1.18,47.6,0
PAR-006,314,66.4,1.18,47.7,0
PAR-006,315,66,1.18,47.6,0
PAR-006,316,66.1,1.17,47.4,0
PAR-006,317,65.7,1.17,47.4,0
PAR-006,318,65.2,1.17,47.1,0
PAR-006,319,65.8,1.17,46.8,0
PAR-006,320,65.6,1.17,47.4,0
PAR-006,321,65.9,1.17,47.8,0
PAR-006,322,65.8,1.19,47.3,0
PAR-006,323,65.6,1.19,48.1,0
PAR-006,324,65.7,1.18,48.1,0
PAR-006,325,65.9,1.18,47.6,0
PAR-006,326,65.7,1.17,47,0
PAR-006,327,66,1.18,47.4,0
PAR-006,328,65.8,1.19,47.3,0
PAR-006,329,65.7,1.17,46.3,0
PAR-006,330,65.3,1.17,46.3,0
PAR-006,331,65.4,1.18,46.8,0
PAR-006,332,65.4,1.19,47,0
PAR-006,333,65.6,1.17,46.9,0
PAR-006,334,66.2,1.18,47,0
PAR-006,335,66.5,1.17,46.9,0
PAR-006,336,66.6,1.15,46.4,0
PAR-006,337,66.5,1.15,46,0
PAR-006,338,67.1,1.16,45.7,0
PAR-006,339,67.2,1.15,46.3,0
PAR-006,340,66.9,1.16,46.8,0
PAR-006,341,66.8,1.17,46.4,0
PAR-006,342,66.9,1.16,46.6,0
PAR-006,343,67,1.17,46.8,0
PAR-006,344,67.4,1.19,46.9,0
PAR-006,345,67.6,1.19,47.3,0
PAR-006,346,67.8,1.19,47.9,0
PAR-006,347,67.4,1.22,48.1,0
PAR-006,348,67.1,1.22,48.5,0
PAR-006,349,66.6,1.21,46.6,0
PAR-006,350,66.3,1.22,44,0
PAR-006,351,65.8,1.21,40.9,0
PAR-006,352,65.4,1.19,37.9,0
PAR-006,353,64.9,1.16,33.5,0
PAR-006,354,64.5,1.15,29.2,0
PAR-006,355,64.1,1.14,23.9,0
PAR-006,356,63.5,1.12,19.2,0
PAR-006,357,63,1.12,15.4,0
PAR-006,358,62.1,1.09,11.9,0
PAR-006,359,61.3,1.08,8.3,0
PAR-006,360,61,1.05,6.4,0
PAR-006,361,60.2,1.04,4.6,0
PAR-006,362,59.5,1.03,3.8,0
PAR-006,363,58.5,1,2.5,0
PAR-006,364,57.8,1.01,2.6,0
PAR-006,365,57.1,1.03,2,0
PAR-006,366,56.2,1,1.1,0
PAR-006,367,55.3,1,1.4,0
PAR-006,368,54.9,0.99,1.2,0
PAR-006,369,54.1,1,1.5,0
PAR-006,370,53.5,1,1.3,0
PAR-006,371,52.5,0.99,0.8,0
PAR-006,372,52,0.98,0.8,0
PAR-006,373,51,0.98,0.1,0
PAR-006,374,50.3,0.99,0.2,0
PAR-006,375,49.8,1,0,0
PAR-006,376,48.2,0.99,0,0
PAR-006,377,47.8,0.98,0,0
PAR-006,378,46.6,0.98,0,0
PAR-007,0,23.1,1.01,0,0
PAR-007,1,23.1,1.01,0,0
PAR-007,2,22.5,1.01,0,0
PAR-007,3,22.6,1.01,0,0
PAR-007,4,22.3,1.01,0,0
PAR-007,5,22.5,1.01,0,0
PAR-007,6,22.9,1.01,0,0
PAR-007,7,22.9,1.01,0,0
PAR-007,8,23,1.01,0,0
PAR-007,9,23.4,1.01,0,0
PAR-007,10,23.6,1.01,0,0
PAR-007,11,23.8,1.01,0,0
PAR-007,12,24.3,1.01,0,0
PAR-007,13,24,1.01,0,0
PAR-007,14,23.8,1.01,0,0
PAR-007,15,23.9,1.01,0,0
PAR-007,16,24.2,1.01,0,0
PAR-007,17,24.4,1.01,0,0
PAR-007,18,24.3,1.01,0,0
PAR-007,19,24.3,1.01,0,0
PAR-007,20,24.5,1.01,0.1,0
PAR-007,21,24,1.01,0,0
PAR-007,22,23.4,1.01,0,0
PAR-007,23,23.7,1.01,0,0
PAR-007,24,23.2,1.01,0,0
PAR-007,25,23,1.01,0,0
PAR-007,26,22.7,1.01,0,0
PAR-007,27,22.8,1.01,0,1
PAR-007,28,22.4,1.01,0.1,3
PAR-007,29,23,1.01,0.1,5
PAR-007,30,23,1.01,0.1,8
PAR-007,31,23.6,1.01,0,11
PAR-007,32,23.6,1.01,0,13
PAR-007,33,23.6,1.01,0,14
PAR-007,34,24.5,1.01,0,15
PAR-007,35,24.9,1.01,0.1,16
PAR-007,36,25.5,1.01,0.1,17
PAR-007,37,25.8,1.01,0,17
PAR-007,38,26.2,1.01,0,17
PAR-007,39,26.4,1.01,0,17
PAR-007,40,26.9,1.01,0,17
PAR-007,41,27,1.01,0,17
PAR-007,42,27.4,1.01,0.1,18
PAR-007,43,27.2,1.01,0.1,18
PAR-007,44,28,1.01,0.2,18
PAR-007,45,27.8,1.01,0.2,18
PAR-007,46,28.2,1.01,0.1,18
PAR-007,47,28.2,1.01,0.2,19
PAR-007,48,28.5,1.01,0.1,19
PAR-007,49,29,1.01,0.1,20
PAR-007,50,29.4,1.01,0.1,21
PAR-007,51,29.2,1.01,0.1,21
PAR-007,52,29.6,1.01,0.1,21
PAR-007,53,30.4,1.01,0.1,22
PAR-007,54,30.3,1.01,0.1,22
PAR-007,55,30.6,1.01,0.1,22
PAR-007,56,31.1,1.01,0,22
PAR-007,57,30.9,1.01,0,22
PAR-007,58,31.2,1.01,0.1,22
PAR-007,59,31.5,1.01,0.1,22
PAR-007,60,31.6,1.01,0,22
PAR-007,61,32.2,1.01,0,22
PAR-007,62,32.1,1.01,0,22
PAR-007,63,32.9,1.01,0,22
PAR-007,64,32.9,1.01,0,22
PAR-007,65,32.6,1.01,0,22
PAR-007,66,32.5,1.01,0,22
PAR-007,67,32.1,1.01,0,22
PAR-007,68,32.3,1.01,0.1,22
PAR-007,69,32.8,1.01,0.1,22
PAR-007,70,33.2,1.01,0.1,22
PAR-007,71,33.3,1.01,0,22
PAR-007,72,33.4,1.01,0,21
PAR-007,73,33.5,1.01,0,19
PAR-007,74,34,1.01,0,16
PAR-007,75,34,1.01,0,12
PAR-007,76,33.9,1.01,0,8
PAR-007,77,34.6,1.01,0,6
PAR-007,78,34.9,1.01,0,4
PAR-007,79,34.9,1.01,0,3
PAR-007,80,35.1,1.01,0,2
PAR-007,81,34.8,1.01,0,1
PAR-007,82,34.9,1.01,0.1,1
PAR-007,83,35,1.01,0.1,1
PAR-007,84,34.6,1.01,0,0
PAR-007,85,34.6,1.01,0.2,0
PAR-007,86,35,1.02,1,0
PAR-007,87,35.4,1.03,3.5,0
PAR-007,88,35.6,1.03,6.7,0
PAR-007,89,36.4,1.02,10.8,0
PAR-007,90,36.4,1.03,15.8,0
PAR-007,91,36.9,1.04,21.2,0
PAR-007,92,37.2,1.08,26.6,0
PAR-007,93,37.6,1.09,30.8,0
PAR-007,94,38.2,1.11,35,0
PAR-007,95,39,1.14,36.9,0
PAR-007,96,39.8,1.17,40,0
PAR-007,97,40.4,1.19,42.1,0
PAR-007,98,40.8,1.17,42.4,0
PAR-007,99,40.8,1.16,43.7,0
PAR-007,100,41.8,1.16,44.2,0
PAR-007,101,42.7,1.18,44.8,0
PAR-007,102,43.1,1.19,45.3,0
PAR-007,103,43.7,1.19,45.9,0
PAR-007,104,44.4,1.19,45.9,0
PAR-007,105,44.9,1.21,46.3,0
PAR-007,106,45.8,1.21,46.8,0
PAR-007,107,46.5,1.23,47.6,0
PAR-007,108,46.7,1.23,47.6,0
PAR-007,109,47.8,1.24,48.1,0
PAR-007,110,49,1.21,47.9,0
PAR-007,111,49.9,1.21,47.9,0
PAR-007,112,50.4,1.21,47.6,0
PAR-007,113,51.5,1.21,47.4,0
PAR-007,114,51.9,1.19,47.4,0
PAR-007,115,52.7,1.18,47.5,0
PAR-007,116,53.3,1.18,47.5,0
PAR-007,117,53.9,1.21,47.5,0
PAR-007,118,54.1,1.22,48.3,0
PAR-007,119,54.8,1.23,48.8,0
PAR-007,120,55.7,1.25,49.2,0
PAR-007,121,56.7,1.25,49.4,0
PAR-007,122,57.8,1.24,48.7,0
PAR-007,123,59.2,1.24,48.6,0
PAR-007,124,59.8,1.25,49.1,0
PAR-007,125,60.7,1.23,49,0
PAR-007,126,61.4,1.22,48.6,0
PAR-007,127,61.7,1.22,47.9,0
PAR-007,128,62.2,1.22,48.2,0
PAR-007,129,62.3,1.22,47.7,0
PAR-007,130,62.5,1.22,48,0
PAR-007,131,63.1,1.2,47.7,0
PAR-007,132,63.6,1.2,48.1,0
PAR-007,133,63.5,1.2,47.8,0
PAR-007,134,63.9,1.19,48.4,0
PAR-007,135,64.4,1.18,47.8,0
PAR-007,136,64.5,1.19,48.4,0
PAR-007,137,64.4,1.19,48.9,0
PAR-007,138,64.9,1.19,48.2,0
PAR-007,139,65.1,1.19,48.5,0
PAR-007,140,64.9,1.18,47.9,0
PAR-007,141,64.9,1.18,47.7,0
PAR-007,142,64.7,1.18,48.1,0
PAR-007,143,64.1,1.21,47.9,0
PAR-007,144,64.6,1.22,48.3,0
PAR-007,145,64.9,1.22,49.3,0
PAR-007,146,64.6,1.23,48.9,0
PAR-007,147,64.7,1.22,48.4,0
PAR-007,148,64.6,1.2,48.1,0
PAR-007,149,64.6,1.2,48.2,0
PAR-007,150,64.7,1.19,48.2,0
PAR-007,151,64.6,1.19,47.1,0
PAR-007,152,64.3,1.17,46.7,0
PAR-007,153,64.3,1.16,46.3,0
PAR-007,154,64.4,1.16,47,0
PAR-007,155,64.5,1.16,47.9,0
PAR-007,156,64.7,1.18,48,0
PAR-007,157,64.7,1.18,47.5,0
PAR-007,158,64.6,1.18,48.2,0
PAR-007,159,65,1.17,48.9,0
PAR-007,160,64.3,1.17,49.1,0
PAR-007,161,64.5,1.16,47.4,0
PAR-007,162,64,1.17,47,0
PAR-007,163,64,1.17,47.4,0
PAR-007,164,64.2,1.16,47.4,0
PAR-007,165,64.1,1.17,47.3,0
PAR-007,166,63.8,1.18,48.5,0
PAR-007,167,63.8,1.19,48.4,0
PAR-007,168,63.8,1.19,49.2,0
PAR-007,169,63.9,1.21,49.7,0
PAR-007,170,63,1.2,49.9,0
PAR-007,171,63.2,1.2,49.6,0
PAR-007,172,63.2,1.21,49.4,0
PAR-007,173,63.5,1.19,49.2,0
PAR-007,174,63.5,1.19,48.6,0
PAR-007,175,63.7,1.18,48.1,0
PAR-007,176,63.5,1.17,47.9,0
PAR-007,177,63.8,1.16,47.4,0
PAR-007,178,64.2,1.14,48,0
PAR-007,179,64.1,1.14,48.4,0
PAR-007,180,64.2,1.15,48.1,0
PAR-007,181,64.5,1.16,48.4,0
PAR-007,182,64.2,1.17,49.1,0
PAR-007,183,64.2,1.17,48.8,0
PAR-007,184,64.2,1.17,49.6,0
PAR-007,185,63.9,1.2,49.8,0
PAR-007,186,64.1,1.2,50.1,0
PAR-007,187,63.9,1.21,49.5,0
PAR-007,188,63.4,1.21,49.8,0
PAR-007,189,63.1,1.21,50.4,0
PAR-007,190,63,1.21,49.9,0
PAR-007,191,63,1.22,49.5,0
PAR-007,192,63.4,1.24,50,0
PAR-007,193,63.4,1.23,49.7,0
PAR-007,194,63.4,1.2,49,0
PAR-007,195,63.2,1.19,48.2,0
PAR-007,196,63.1,1.18,48.2,0
PAR-007,197,63.2,1.18,48.3,0
PAR-007,198,63,1.16,48.7,0
PAR-007,199,63,1.15,48.5,0
PAR-007,200,63.5,1.16,48.4,0
PAR-007,201,63.6,1.16,48.4,0
PAR-007,202,63.6,1.17,48.3,0
PAR-007,203,63.7,1.18,47.7,0
PAR-007,204,64,1.18,47.2,0
PAR-007,205,64.1,1.19,48.2,0
PAR-007,206,63.9,1.17,48,0
PAR-007,207,63.8,1.16,47.7,0
PAR-007,208,63.3,1.17,47.6,0
PAR-007,209,63.7,1.18,48.5,0
PAR-007,210,64.1,1.18,48,0
PAR-007,211,63.7,1.18,47.8,0
PAR-007,212,63.9,1.19,47.5,0
PAR-007,213,63.8,1.19,47.3,0
PAR-007,214,63.9,1.19,47.5,0
PAR-007,215,64.1,1.19,47.4,0
PAR-007,216,63.7,1.19,47,0
PAR-007,217,63.9,1.17,46.3,0
PAR-007,218,63.5,1.16,45.7,0
PAR-007,219,63.8,1.15,46.4,0
PAR-007,220,63.7,1.14,46.5,0
PAR-007,221,63.6,1.15,47.9,0
PAR-007,222,63.8,1.17,47.7,0
PAR-007,223,64.1,1.17,48,0
PAR-007,224,64.4,1.19,48.3,0
PAR-007,225,64.8,1.22,48.5,0
PAR-007,226,64.8,1.21,48.3,0
PAR-007,227,64.7,1.18,48.3,0
PAR-007,228,64.9,1.19,47.4,0
PAR-007,229,65,1.19,47.8,0
PAR-007,230,65.3,1.18,47.7,0
PAR-007,231,65.5,1.18,48.3,0
PAR-007,232,65.5,1.16,48.8,0
PAR-007,233,65.4,1.16,48.1,0
PAR-007,234,65,1.16,49,0
PAR-007,235,64.9,1.17,49,0
PAR-007,236,64.9,1.18,49,0
PAR-007,237,64.6,1.19,49.5,0
PAR-007,238,64.7,1.2,49.2,0
PAR-007,239,64.7,1.19,49.9,0
PAR-007,240,64.5,1.2,49.6,0
PAR-007,241,64.8,1.21,49.5,0
PAR-007,242,64.6,1.21,49.3,0
PAR-007,243,64.2,1.21,48.6,0
PAR-007,244,64.1,1.18,48.1,0
PAR-007,245,64.7,1.18,47.7,0
PAR-007,246,64.7,1.18,48,0
